code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price
502,,,3.15,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.05,,,Horas,2.3325
533,,,3.15,4,CAPATAZ,,,0.5,0.1,,,Horas,2.0625
1007,,,3.15,5,EXTENSION ELECTRICA 100 MTS,,,1,0.2,,,PZA,0.15625
1163,,,3.15,5,CARETA FACIAL,,,1,0.2,,,PZA,0.125
1260,,,3.15,5,EQUIPO DE PLASMA,,,1,0.2,,,PZA,7.2375
293,,,3.15,5,"ESMERIL DE 7""",,,1,0.2,,,PZA,0.51125
3.16,,,,2,Montaje y soldadura de anclajes con ojo chino en tuberías Ø 3 ¼” para bastones,,,,270,50,8,PZA,
141,,,3.16,4,FABRICADOR 1RA,,,1,0.16,,,Horas,1.4425
2,,,3.16,4,AYUDANTE,,,2,0.32,,,Horas,1.04625
501,,,3.16,4,PLANIFICADOR,,,0.13,2.07999992370605E-02,,,Horas,2.3325
502,,,3.16,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.04,,,Horas,2.3325
533,,,3.16,4,CAPATAZ,,,0.5,0.08,,,Horas,2.0625
69,,,3.16,4,SOLDADOR DE 1RA,,,1,0.16,,,Horas,1.3775
1007,,,3.16,5,EXTENSION ELECTRICA 100 MTS,,,1,0.16,,,PZA,0.15625
1049,,,3.16,5,CABLE PINZA 25 MTRS,,,1,0.16,,,PZA,0.71875
1138,,,3.16,5,EXTENSION 440 VOLTS ,,,1,0.16,,,PZA,0.5
1163,,,3.16,5,CARETA FACIAL,,,1,0.16,,,PZA,0.125
202,,,3.16,5,CARETA PARA SOLDAR CON VISERA,,,1,0.16,,,PZA,0.0625
293,,,3.16,5,"ESMERIL DE 7""",,,1,0.16,,,PZA,0.51125
295,,,3.16,5,SOLDADORA 225 AMP 110/220V,,,1,0.16,,,PZA,3.125
895,,,3.16,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.16,,,PZA,0.71875
3.17,,,,2,Montaje y soldadura de bastones para soporte de tuberías Ø 3 ¼”,,,,270,50,8,PZA,
141,,,3.17,4,FABRICADOR 1RA,,,1,0.16,,,Horas,1.4425
2,,,3.17,4,AYUDANTE,,,2,0.32,,,Horas,1.04625
501,,,3.17,4,PLANIFICADOR,,,0.13,2.07999992370605E-02,,,Horas,2.3325
502,,,3.17,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.04,,,Horas,2.3325
533,,,3.17,4,CAPATAZ,,,0.5,0.08,,,Horas,2.0625
69,,,3.17,4,SOLDADOR DE 1RA,,,1,0.16,,,Horas,1.3775
1007,,,3.17,5,EXTENSION ELECTRICA 100 MTS,,,1,0.16,,,PZA,0.15625
1049,,,3.17,5,CABLE PINZA 25 MTRS,,,1,0.16,,,PZA,0.71875
1138,,,3.17,5,EXTENSION 440 VOLTS ,,,1,0.16,,,PZA,0.5
1163,,,3.17,5,CARETA FACIAL,,,1,0.16,,,PZA,0.125
202,,,3.17,5,CARETA PARA SOLDAR CON VISERA,,,1,0.16,,,PZA,0.0625
293,,,3.17,5,"ESMERIL DE 7""",,,1,0.16,,,PZA,0.51125
295,,,3.17,5,SOLDADORA 225 AMP 110/220V,,,1,0.16,,,PZA,3.125
895,,,3.17,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.16,,,PZA,0.71875
3.18,,,,2,Montaje de losetas refractarias,,,,1550,50,8,PZA,
125,,,3.18,4,ALBAÑIL REFRACTARIO,,,2,0.32,,,Horas,1.4425
2,,,3.18,4,AYUDANTE,,,4,0.64,,,Horas,1.04625
501,,,3.18,4,PLANIFICADOR,,,0.13,2.07999992370605E-02,,,Horas,2.3325
502,,,3.18,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.04,,,Horas,2.3325
533,,,3.18,4,CAPATAZ,,,0.5,0.08,,,Horas,2.0625
235,,,3.18,5,MARTILLO DE GOMA (PEQUEÑO),,,2,0.32,,,PZA,0.00025
239,,,3.18,5,"CUCHARA DE 6""",,,2,0.32,,,PZA,0.01875
25,,,3.18,5,WINCHE DE 500 Kg,,,1,0.16,,,PZA,0.1875
304,,,3.18,5,TOBO PLASTICO CAP= 10 Lts PARA ALBAÑIL,,,2,0.32,,,PZA,0.02375
333,,,3.18,5,PALA RECTANGULAR,,,2,0.32,,,PZA,0.11625
74,,,3.18,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,0.16,,,PZA,0.15625
3.19,,,,2,Montaje de Ladrillo Refractario,,,,550,70,8,PZA,
1125,,,3.19,4,ALBAÑIL REFRACTARIO,,,1,0.114285714285714,,,Horas,1.4425
2,,,3.19,4,AYUDANTE,,,2,0.228571428571429,,,Horas,1.04625
501,,,3.19,4,PLANIFICADOR,,,0.13,1.48571423121861E-02,,,Horas,2.3325
502,,,3.19,4,SUPERVISOR DE SEGURIDAD,,,0.25,2.85714285714286E-02,,,Horas,2.3325
533,,,3.19,4,CAPATAZ,,,0.5,5.71428571428571E-02,,,Horas,2.0625
1021,,,3.19,5,PATECLA ,,,1,0.114285714285714,,,PZA,0.0875
1086,,,3.19,5,MECATE,,,20,2.28571428571429,,,PZA,0.01625
235,,,3.19,5,MARTILLO DE GOMA (PEQUEÑO),,,2,0.228571428571429,,,PZA,0.025
239,,,3.19,5,"CUCHARA DE 6""",,,2,0.228571428571429,,,PZA,0.01875
304,,,3.19,5,TOBO PLASTICO CAP= 10 Lts PARA ALBAÑIL,,,2,0.228571428571429,,,PZA,0.02375
333,,,3.19,5,PALA RECTANGULAR,,,2,0.228571428571429,,,PZA,0.11625
74,,,3.19,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,0.114285714285714,,,PZA,0.15625
3.20,,,,2,Montaje de cinta de amianto (protección de tubo),,,,120,100,8,ML,
501,,,3.20,4,PLANIFICADOR,,,0.13,1.03999996185303E-02,,,Horas,2.3325
502,,,3.20,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.02,,,Horas,2.3325
533,,,3.20,4,CAPATAZ,,,0.5,0.04,,,Horas,2.0625
721,,,3.20,4,AISLADOR,,,1,0.08,,,Horas,1.4425
1400,,,3.20,5,HERRAMIENTAS MENORES ,,,2,0.16,,,ML,0.2625
3.21,,,,2,"Encofrado y Vaciado de cemento refractario en paredes laterales área de quemadores, brocales y sellos en unión de paredes, cortina de fuego y pared frontal",,,,8,0.75,8,M3,
2131,,,3.21,3,ANIME E=2 cms LAMINA 2 x 1 Mts,,,1,1,,,LAM,7.98
4390,,,3.21,3,CARTON PIEDRA 4MM 1.20X2.40,,,1,1,,,PZA,18.63
1125,,,3.21,4,ALBAÑIL REFRACTARIO,,,1,10.6666666666667,,,Horas,1.4425
2,,,3.21,4,AYUDANTE,,,3,32,,,Horas,1.04625
501,,,3.21,4,PLANIFICADOR,,,0.13,1.38666661580404,,,Horas,2.3325
502,,,3.21,4,SUPERVISOR DE SEGURIDAD,,,0.25,2.66666666666667,,,Horas,2.3325
533,,,3.21,4,CAPATAZ,,,0.5,5.33333333333333,,,Horas,2.0625
1007,,,3.21,5,EXTENSION ELECTRICA 100 MTS,,,1,10.6666666666667,,,M3,0.15625
1127,,,3.21,5,ILUMINACION PROVISIONAL,,,1,10.6666666666667,,,M3,0.1875
1415,,,3.21,5,"TENAZA CRESCENT 7"" ",,,1,10.6666666666667,,,M3,0.02375
239,,,3.21,5,"CUCHARA DE 6""",,,2,21.3333333333333,,,M3,0.01875
304,,,3.21,5,TOBO PLASTICO CAP= 10 Lts PARA ALBAÑIL,,,2,21.3333333333333,,,M3,0.02375
333,,,3.21,5,PALA RECTANGULAR,,,2,21.3333333333333,,,M3,0.11625
74,,,3.21,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,10.6666666666667,,,M3,0.15625
%*M,,,3.21,6,TRANSPORTE DE MATERIALES ( 1%),,,,,,,%,10
3.22,,,,2,"Montaje de fibra cerámica 24""x36""",,,,270,80,8,PZA,
1125,,,3.22,4,ALBAÑIL REFRACTARIO,,,1,0.1,,,Horas,1.4425
2,,,3.22,4,AYUDANTE,,,2,0.2,,,Horas,1.04625
501,,,3.22,4,PLANIFICADOR,,,0.13,1.29999995231628E-02,,,Horas,2.3325
502,,,3.22,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.025,,,Horas,2.3325
533,,,3.22,4,CAPATAZ,,,0.5,0.05,,,Horas,2.0625
1021,,,3.22,5,PATECLA ,,,1,0.1,,,PZA,0.0875
1086,,,3.22,5,MECATE,,,20,2,,,PZA,0.01625
1415,,,3.22,5,"TENAZA CRESCENT 7"" ",,,1,0.1,,,PZA,0.02375
666,,,3.22,5,CARRUCHA DE 2 RUEDAS,,,1,0.1,,,PZA,0.325
3.23,,,,2,Montaje de forro metálico y tranque en ángulo,,,,150,10,8,M2,
141,,,3.23,4,FABRICADOR 1RA,,,1,0.8,,,Horas,1.4425
2,,,3.23,4,AYUDANTE,,,2,1.6,,,Horas,1.04625
501,,,3.23,4,PLANIFICADOR,,,0.13,0.103999996185303,,,Horas,2.3325
502,,,3.23,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.2,,,Horas,2.3325
533,,,3.23,4,CAPATAZ,,,0.5,0.4,,,Horas,2.0625
1014,,,3.23,5,ESLINGAS DE CARGA,,,1,0.8,,,M2,0.25
1021,,,3.23,5,PATECLA ,,,1,0.8,,,M2,0.0875
1043,,,3.23,5,GRILLETE ,,,2,1.6,,,M2,0.03125
1086,,,3.23,5,MECATE,,,25,20,,,M2,0.01625
1087,,,3.23,5,GUAYA PARA IZAJE,,,1,0.8,,,M2,0.3125
1163,,,3.23,5,CARETA FACIAL,,,1,0.8,,,M2,0.125
432,,,3.23,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.8,,,M2,1
443,,,3.23,5,SEÑORITA DE CADENA 1.5 TON,,,1,0.8,,,M2,0.22625
666,,,3.23,5,CARRUCHA DE 2 RUEDAS,,,1,0.8,,,M2,0.325
3.24,,,,2,Aplicación de soldadura en varilla 6010 y 7018 de 1/8”,,,,180,14,8,ML,
2,,,3.24,4,AYUDANTE,,,2,1.14285714285714,,,Horas,1.04625
501,,,3.24,4,PLANIFICADOR,,,0.13,7.42857115609305E-02,,,Horas,2.3325
502,,,3.24,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.142857142857143,,,Horas,2.3325
533,,,3.24,4,CAPATAZ,,,0.5,0.285714285714286,,,Horas,2.0625
69,,,3.24,4,SOLDADOR DE 1RA,,,1,0.571428571428571,,,Horas,1.3775
1007,,,3.24,5,EXTENSION ELECTRICA 100 MTS,,,1,0.571428571428571,,,ML,0.15625
1049,,,3.24,5,CABLE PINZA 25 MTRS,,,1,0.571428571428571,,,ML,0.71875
1138,,,3.24,5,EXTENSION 440 VOLTS ,,,1,0.571428571428571,,,ML,0.5
1163,,,3.24,5,CARETA FACIAL,,,1,0.571428571428571,,,ML,0.125
202,,,3.24,5,CARETA PARA SOLDAR CON VISERA,,,1,0.571428571428571,,,ML,0.0625
247,,,3.24,5,PIQUETA BELLOTA 5932-A,,,1,0.571428571428571,,,ML,0.09875
293,,,3.24,5,"ESMERIL DE 7""",,,1,0.571428571428571,,,ML,0.51125
295,,,3.24,5,SOLDADORA 225 AMP 110/220V,,,1,0.571428571428571,,,ML,3.125
895,,,3.24,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.571428571428571,,,ML,0.71875
3.25,,,,2,Armado de andamios tipo tubulares,,,,60,50,8,ML,
2,,,3.25,4,AYUDANTE,,,2,0.32,,,Horas,1.04625
501,,,3.25,4,PLANIFICADOR,,,0.13,2.07999992370605E-02,,,Horas,2.3325
502,,,3.25,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.04,,,Horas,2.3325
533,,,3.25,4,CAPATAZ,,,0.5,0.08,,,Horas,2.0625
646,,,3.25,4,ANDAMIEROS,,,1,0.16,,,Horas,1.3775
1050,,,3.25,5,"LLAVE AJUSTABLE 12"" LOBSTER",,,2,0.32,,,ML,0.03625
666,,,3.25,5,CARRUCHA DE 2 RUEDAS                                  *,,,1,0.16,,,ML,0.325
3.26,,,,2,Suministro y alquiler de andamios tipo tubulares,,,,20,1,8,DIA,
1259,,,3.26,5,ARNES CON ESLINGA,,,2,16,,,DIA,0.5
1332,,,3.26,5,ABRAZADERAS PARA ANDAMIOS TUBULARES,,,20,160,,,DIA,0.025
1358,,,3.26,5,ANDAMIO TUBULAR (ML),,,60,480,,,DIA,0.1125
64,,,3.26,5,TABLA PARA ANDAMIOS,,,2,16,,,DIA,0.0325
3.27,,,,2,Desarmado de andamios tipo tubulares,,,,60,60,8,ML,
2,,,3.27,4,AYUDANTE,,,2,0.266666666666667,,,Horas,1.04625
501,,,3.27,4,PLANIFICADOR,,,0.13,1.73333326975505E-02,,,Horas,2.3325
502,,,3.27,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33333333333333E-02,,,Horas,2.3325
533,,,3.27,4,CAPATAZ,,,0.5,6.66666666666667E-02,,,Horas,2.0625
646,,,3.27,4,ANDAMIEROS,,,1,0.133333333333333,,,Horas,1.3775
1050,,,3.27,5,"LLAVE AJUSTABLE 12"" LOBSTER",,,2,0.266666666666667,,,ML,0.03625
666,,,3.27,5,CARRUCHA DE 2 RUEDAS                                  *,,,1,0.133333333333333,,,ML,0.325
4.1,,,,2,Desmontaje de cemento refractario en pared trasera y brocales y lo que amerite en el hogar,,,,2,1,8,M3,
1125,,,4.1,4,ALBAÑIL REFRACTARIO,,,1,8,,,Horas,1.4425
2,,,4.1,4,AYUDANTE,,,3,24,,,Horas,1.04625
501,,,4.1,4,PLANIFICADOR,,,0.13,1.03999996185303,,,Horas,2.3325
502,,,4.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,2,,,Horas,2.3325
533,,,4.1,4,CAPATAZ,,,0.5,4,,,Horas,2.0625
1140,,,4.1,5,MARTILLO ELECTRICO 15KG,,,1,8,,,M3,2
1258,,,4.1,5,EXTENSION ELECTRICA 25 MTS,,,1,8,,,M3,0.15625
1416,,,4.1,5,MANDARRIA 2 KG,,,2,16,,,M3,0.10625
170,,,4.1,5,CINCEL PUNTA PLANA 1'' X 10'',,,2,16,,,M3,0.01625
247,,,4.1,5,PIQUETA BELLOTA 5932-A,,,2,16,,,M3,0.09875
304,,,4.1,5,TOBO PLASTICO CAP= 10 Lts PARA ALBAÑIL,,,2,16,,,M3,0.02375
333,,,4.1,5,PALA RECTANGULAR,,,2,16,,,M3,0.11625
74,,,4.1,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,8,,,M3,0.15625
4.2,,,,2,Desmontaje de losetas refractarias,,,,510,60,8,PZA,
1125,,,4.2,4,ALBAÑIL REFRACTARIO,,,1,0.133333333333333,,,Horas,1.4425
2,,,4.2,4,AYUDANTE,,,2,0.266666666666667,,,Horas,1.04625
501,,,4.2,4,PLANIFICADOR,,,0.13,1.73333326975505E-02,,,Horas,2.3325
502,,,4.2,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33333333333333E-02,,,Horas,2.3325
533,,,4.2,4,CAPATAZ,,,0.5,6.66666666666667E-02,,,Horas,2.0625
1416,,,4.2,5,MANDARRIA 2 KG,,,1,0.133333333333333,,,PZA,0.10625
170,,,4.2,5,CINCEL PUNTA PLANA 1'' X 10'',,,1,0.133333333333333,,,PZA,0.01625
74,,,4.2,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,0.133333333333333,,,PZA,0.15625
4.3,,,,2,"Desmontaje de fibra cerámica 24""x36""",,,,90,80,8,PZA,
2,,,4.3,4,AYUDANTE,,,1,0.1,,,Horas,1.04625
501,,,4.3,4,PLANIFICADOR,,,0.13,1.29999995231628E-02,,,Horas,2.3325
502,,,4.3,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.025,,,Horas,2.3325
533,,,4.3,4,CAPATAZ,,,0.5,0.05,,,Horas,2.0625
721,,,4.3,4,AISLADOR,,,1,0.1,,,Horas,1.4425
1400,,,4.3,5,HERRAMIENTAS MENORES ,,,2,0.2,,,PZA,0.2625
288,,,4.3,5,CARRETILLA PARA CONSTRUCCION,,,1,0.1,,,PZA,0.15625
4.4,,,,2,Desmontaje de forro metálico,,,,50,14,8,M2,
141,,,4.4,4,FABRICADOR 1RA,,,1,0.571428571428571,,,Horas,1.4425
2,,,4.4,4,AYUDANTE,,,2,1.14285714285714,,,Horas,1.04625
501,,,4.4,4,PLANIFICADOR,,,0.13,7.42857115609305E-02,,,Horas,2.3325
502,,,4.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.142857142857143,,,Horas,2.3325
533,,,4.4,4,CAPATAZ,,,0.5,0.285714285714286,,,Horas,2.0625
1021,,,4.4,5,PATECLA ,,,1,0.571428571428571,,,M2,0.0875
1043,,,4.4,5,GRILLETE ,,,2,1.14285714285714,,,M2,0.03125
1086,,,4.4,5,MECATE,,,25,14.2857142857143,,,M2,0.01625
1087,,,4.4,5,GUAYA PARA IZAJE,,,1,0.571428571428571,,,M2,0.3125
1163,,,4.4,5,CARETA FACIAL,,,1,0.571428571428571,,,M2,0.125
432,,,4.4,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.571428571428571,,,M2,1
443,,,4.4,5,SEÑORITA DE CADENA 1.5 TON,,,1,0.571428571428571,,,M2,0.22625
666,,,4.4,5,CARRUCHA DE 2 RUEDAS                                  *,,,1,0.571428571428571,,,M2,0.325
4.5,,,,2,Desmontaje de tubería Ø 3 ¼” ASTME 192 (longitud indicada por CAPCA),,,,32,60,8,PZA,
141,,,4.5,4,FABRICADOR 1RA,,,1,0.133333333333333,,,Horas,1.4425
2,,,4.5,4,AYUDANTE,,,3,0.4,,,Horas,1.04625
501,,,4.5,4,PLANIFICADOR,,,0.13,1.73333326975505E-02,,,Horas,2.3325
502,,,4.5,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33333333333333E-02,,,Horas,2.3325
533,,,4.5,4,CAPATAZ,,,0.5,6.66666666666667E-02,,,Horas,2.0625
1007,,,4.5,5,EXTENSION ELECTRICA 100 MTS,,,1,0.133333333333333,,,PZA,0.15625
1086,,,4.5,5,MECATE,,,20,2.66666666666667,,,PZA,0.01625
1127,,,4.5,5,ILUMINACION PROVISIONAL (REFLECTOR),,,1,0.133333333333333,,,PZA,0.1875
432,,,4.5,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.133333333333333,,,PZA,1
666,,,4.5,5,CARRUCHA DE 2 RUEDAS,,,1,0.133333333333333,,,PZA,0.325
4.6,,,,2,Preparación de plantillas tubería Ø 3 ¼”,,,,1,8,8,PZA,
141,,,4.6,4,FABRICADOR 1RA,,,1,1,,,Horas,1.4425
2,,,4.6,4,AYUDANTE,,,2,2,,,Horas,1.04625
501,,,4.6,4,PLANIFICADOR,,,0.13,0.129999995231628,,,Horas,2.3325
502,,,4.6,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.25,,,Horas,2.3325
533,,,4.6,4,CAPATAZ,,,0.5,0.5,,,Horas,2.0625
69,,,4.6,4,SOLDADOR DE 1RA,,,1,1,,,Horas,1.3775
1001,,,4.6,5,MOTORTOOL,,,1,1,,,PZA,0.375
1007,,,4.6,5,EXTENSION ELECTRICA 100 MTS,,,1,1,,,PZA,0.15625
1049,,,4.6,5,CABLE PINZA 25 MTRS,,,1,1,,,PZA,0.71875
1115,,,4.6,5,ESMERIL RECTO,,,1,1,,,PZA,0.49875
1138,,,4.6,5,EXTENSION 440 VOLTS ,,,1,1,,,PZA,0.5
202,,,4.6,5,CARETA PARA SOLDAR CON VISERA,,,1,1,,,PZA,0.0625
295,,,4.6,5,SOLDADORA 225 AMP 110/220V,,,1,1,,,PZA,3.125
326,,,4.6,5,"TRONZADORA DE 14""",,,1,1,,,PZA,0.5
895,,,4.6,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,1,,,PZA,0.71875
4.7,,,,2,Desencolillado de tubería en domo inferior,,,,32,85,8,PZA,
141,,,4.7,4,FABRICADOR 1RA,,,1,9.41176470588235E-02,,,Horas,1.4425
2,,,4.7,4,AYUDANTE,,,3,0.282352941176471,,,Horas,1.04625
501,,,4.7,4,PLANIFICADOR,,,0.13,1.22352936688591E-02,,,Horas,2.3325
502,,,4.7,4,SUPERVISOR DE SEGURIDAD,,,0.25,2.35294117647059E-02,,,Horas,2.3325
533,,,4.7,4,CAPATAZ,,,0.5,4.70588235294118E-02,,,Horas,2.0625
1007,,,4.7,5,EXTENSION ELECTRICA 100 MTS,,,2,0.188235294117647,,,PZA,0.15625
1115,,,4.7,5,ESMERIL RECTO,,,1,9.41176470588235E-02,,,PZA,0.49875
1127,,,4.7,5,ILUMINACION PROVISIONAL,,,1,9.41176470588235E-02,,,PZA,0.1875
1221,,,4.7,5,BOTADORES ,,,1,9.41176470588235E-02,,,PZA,0.125
1416,,,4.7,5,MANDARRIA 2 KG,,,1,9.41176470588235E-02,,,PZA,0.10625
170,,,4.7,5,CINCEL PUNTA PLANA 1'' X 10'',,,1,9.41176470588235E-02,,,PZA,0.01625
432,,,4.7,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,9.41176470588235E-02,,,PZA,1
666,,,4.7,5,CARRUCHA DE 2 RUEDAS,,,1,9.41176470588235E-02,,,PZA,0.325
4.8,,,,2,"Desencolillado de colillas en colectores,",,,,32,85,8,PZA,
141,,,4.8,4,FABRICADOR 1RA,,,1,9.41176470588235E-02,,,Horas,1.4425
2,,,4.8,4,AYUDANTE,,,3,0.282352941176471,,,Horas,1.04625
501,,,4.8,4,PLANIFICADOR,,,0.13,1.22352936688591E-02,,,Horas,2.3325
502,,,4.8,4,SUPERVISOR DE SEGURIDAD,,,0.25,2.35294117647059E-02,,,Horas,2.3325
533,,,4.8,4,CAPATAZ,,,0.5,4.70588235294118E-02,,,Horas,2.0625
1007,,,4.8,5,EXTENSION ELECTRICA 100 MTS,,,2,0.188235294117647,,,PZA,0.15625
1115,,,4.8,5,ESMERIL RECTO,,,1,9.41176470588235E-02,,,PZA,0.49875
1127,,,4.8,5,ILUMINACION PROVISIONAL,,,1,9.41176470588235E-02,,,PZA,0.1875
1221,,,4.8,5,BOTADORES ,,,1,9.41176470588235E-02,,,PZA,0.125
1416,,,4.8,5,MANDARRIA 2 KG,,,1,9.41176470588235E-02,,,PZA,0.10625
170,,,4.8,5,CINCEL PUNTA PLANA 1'' X 10'',,,1,9.41176470588235E-02,,,PZA,0.01625
432,,,4.8,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,9.41176470588235E-02,,,PZA,1
666,,,4.8,5,CARRUCHA DE 2 RUEDAS,,,1,9.41176470588235E-02,,,PZA,0.325
4.9,,,,2,Limpieza de agujeros en domo,,,,32,80,8,AGUJEROS,
141,,,4.9,4,FABRICADOR 1RA,,,1,0.1,,,Horas,1.4425
2,,,4.9,4,AYUDANTE,,,1,0.1,,,Horas,1.04625
501,,,4.9,4,PLANIFICADOR,,,0.13,1.29999995231628E-02,,,Horas,2.3325
502,,,4.9,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.025,,,Horas,2.3325
533,,,4.9,4,CAPATAZ,,,0.5,0.05,,,Horas,2.0625
1001,,,4.9,5,MOTORTOOL,,,1,0.1,,,AGUJEROS,0.375
1007,,,4.9,5,EXTENSION ELECTRICA 100 MTS,,,2,0.2,,,AGUJEROS,0.15625
1127,,,4.9,5,ILUMINACION PROVISIONAL,,,1,0.1,,,AGUJEROS,0.1875
1424,,,4.9,5,BRUÑIDOR DE ORIFICIOS,,,1,0.1,,,AGUJEROS,0.3125
4.10,,,,2,Limpieza de agujeros en colector,,,,32,80,8,AGUJEROS,
141,,,4.10,4,FABRICADOR 1RA,,,1,0.1,,,Horas,1.4425
2,,,4.10,4,AYUDANTE,,,1,0.1,,,Horas,1.04625
501,,,4.10,4,PLANIFICADOR,,,0.13,1.29999995231628E-02,,,Horas,2.3325
502,,,4.10,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.025,,,Horas,2.3325
533,,,4.10,4,CAPATAZ,,,0.5,0.05,,,Horas,2.0625
1001,,,4.10,5,MOTORTOOL,,,1,0.1,,,AGUJEROS,0.375
1007,,,4.10,5,EXTENSION ELECTRICA 100 MTS,,,2,0.2,,,AGUJEROS,0.15625
1127,,,4.10,5,ILUMINACION PROVISIONAL,,,1,0.1,,,AGUJEROS,0.1875
1424,,,4.10,5,BRUÑIDOR DE ORIFICIOS,,,1,0.1,,,AGUJEROS,0.3125
4.11,,,,2,"Corte, limpieza y preparación de punta tubería nueva",,,,64,100,8,PUNTA,
141,,,4.11,4,FABRICADOR 1RA,,,1,0.08,,,Horas,1.4425
2,,,4.11,4,AYUDANTE,,,2,0.16,,,Horas,1.04625
501,,,4.11,4,PLANIFICADOR,,,0.13,1.03999996185303E-02,,,Horas,2.3325
502,,,4.11,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.02,,,Horas,2.3325
533,,,4.11,4,CAPATAZ,,,0.5,0.04,,,Horas,2.0625
1001,,,4.11,5,MOTORTOOL,,,1,0.08,,,PUNTA,0.375
1007,,,4.11,5,EXTENSION ELECTRICA 100 MTS,,,1,0.08,,,PUNTA,0.15625
1115,,,4.11,5,ESMERIL RECTO,,,1,0.08,,,PUNTA,0.49875
1250,,,4.11,5,TRONZADORA INDUSTRIAL,,,1,0.08,,,PUNTA,1
4.12,,,,2,Preparación y montaje de tubería Ø 3 ¼” ASTME 192,,,,32,35,8,PZA,
141,,,4.12,4,FABRICADOR 1RA,,,1,0.228571428571429,,,Horas,1.4425
2,,,4.12,4,AYUDANTE,,,2,0.457142857142857,,,Horas,1.04625
501,,,4.12,4,PLANIFICADOR,,,0.13,2.97142846243722E-02,,,Horas,2.3325
502,,,4.12,4,SUPERVISOR DE SEGURIDAD,,,0.25,5.71428571428571E-02,,,Horas,2.3325
533,,,4.12,4,CAPATAZ,,,0.5,0.114285714285714,,,Horas,2.0625
69,,,4.12,4,SOLDADOR DE 1RA,,,0.1,2.28571431977408E-02,,,Horas,1.3775
765,,,4.12,4,MONTADOR,,,1,0.228571428571429,,,Horas,1.4425
1021,,,4.12,5,PATECLA ,,,1,0.228571428571429,,,PZA,0.0875
1049,,,4.12,5,CABLE PINZA 25 MTRS,,,0.1,2.28571428571429E-02,,,PZA,0.71875
1086,,,4.12,5,MECATE,,,20,4.57142857142857,,,PZA,0.01625
1127,,,4.12,5,ILUMINACION PROVISIONAL,,,1,0.228571428571429,,,PZA,0.1875
1138,,,4.12,5,EXTENSION 440 VOLTS ,,,0.1,2.28571428571429E-02,,,PZA,0.5
1201,,,4.12,5,REACHER 1.5 TON,,,1,0.228571428571429,,,PZA,0.375
1258,,,4.12,5,EXTENSION ELECTRICA 25 MTS,,,1,0.228571428571429,,,PZA,0.15625
202,,,4.12,5,CARETA PARA SOLDAR CON VISERA,,,0.1,2.28571428571429E-02,,,PZA,0.0625
236,,,4.12,5,"NIVEL DE 3 BURBUJAS 14""",,,1,0.228571428571429,,,PZA,0.02875
295,,,4.12,5,SOLDADORA 225 AMP 110/220V,,,0.1,2.28571428571429E-02,,,PZA,3.125
895,,,4.12,5,CABLE TIERRA ESPECIAL 25 MTS,,,0.1,2.28571428571429E-02,,,PZA,0.71875
4.13,,,,2,Soldadura TIG de tubería Ø 3 ¼” ASTME 192 en colector” (tubería-colector) según procedimiento aprobado por CAPCA,,,,32,12,8,PZA,
2,,,4.13,4,AYUDANTE,,,1,0.666666666666667,,,Horas,1.04625
501,,,4.13,4,PLANIFICADOR,,,0.13,8.66666634877523E-02,,,Horas,2.3325
502,,,4.13,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.166666666666667,,,Horas,2.3325
533,,,4.13,4,CAPATAZ,,,0.5,0.333333333333333,,,Horas,2.0625
