code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price,day_price
000307,,,2.1.6,4,AYUDANTE,,,2,8.47062807517657E-02,,,Horas,1.19125,9.53
003014,,,2.1.6,4,SUPERVISOR DE SEGURIDAD,,,0.25,1.05882850939707E-02,,,Horas,2.49625,19.97
000767,,,2.1.6,4,CAPATAZ,,,1,4.23531403758828E-02,,,Horas,2.2075,17.66
002998,,,2.1.6,4,SOLDADOR DE 1ERA,,,1,4.23531403758828E-02,,,Horas,1.56875,12.55
004570,,,2.1.6,5,EXTENSION ELECTRICA-ESTANDAR,,,1,4.23531403758828E-02,,,Horas,0.17125,1.37
004746,,,2.1.6,5,KIT DE HERRAMIENTAS MENORES,,,1,4.23531403758828E-02,,,Horas,0.2625,2.1
007981,,,2.1.6,5,CARRETILLA DE 2 RUEDAS (CARRUCHA),,,1,4.23531403758828E-02,,,Horas,0.325,2.6
004602,,,2.1.6,5,SOLDADORA ELECTRICA-CD/DC 250,,,0.5,2.11765701879414E-02,,,Horas,5.125,41
004557,,,2.1.6,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,4.23531403758828E-02,,,Horas,0.995,7.96
004562,,,2.1.6,5,ESMERIL 7´´-VARIOS,,,1,4.23531403758828E-02,,,Horas,0.51125,4.09
2.1.7,,,2.1,2,"S/T/I DE ANGULOS 50X50X5 EN ACERO AL CARBONO, COMO REFUERZOS EN TODO EL PERIMETRO DEL TANQUE. INCLUYE S/T/A DE FONDO ANTICORROSIVO Y PINTURA ESMALTE COLOR MARRON ENCINO.",,,,9.6,12,8,ML,,
011550,,,2.1.7,3,CILINDRO DE OXIGENO OXIROGA (CIL),,,5.20833333333333E-02,5.20833333333333E-02,,,CIL,37.2873,
001298,,,2.1.7,3,DISCO DE CORTE 7 PLG EXTRAFINO  ACERO,,,0.3125,0.3125,,,Pza,1.6496,
001329,,,2.1.7,3,DISCO DESBASTE DIAMETRO 7 PULGADAS METAL,,,0.104166666666667,0.104166666666667,,,Pza,3.4724,
000151,,,2.1.7,3,ANGULO AC SECCION L  ALTURA 50 MM ESP 5 MM LONG 6 M MAT,,,0.208333333333333,0.208333333333333,,,Pza,50,
001358,,,2.1.7,3,ELECTRODO E 7018 ARCO ELEC PARA AC DIAM 1/8 X L 350 MM ,,,0.3125,0.3125,,,kg,4.0267,
001681,,,2.1.7,3,FONDO ANTICORROSIVO GRIS,,,2.60416666666667E-02,2.60416666666667E-02,,,galon,39.9432,
001714,,,2.1.7,3,GAS PROPANO (RECARGA),,,0.46875,0.46875,,,kg,0.5,
013916,,,2.1.7,3,PINTURA ESMALTE ALQUIDICO COLOR MARRON TIERRA RAL 8028,,,5.20833333333333E-02,5.20833333333333E-02,,,galon,57.75,
003197,,,2.1.7,3,THINNER ACRILICO,,,5.20833333333333E-02,5.20833333333333E-02,,,galon,11.9233,
000546,,,2.1.7,3,"BROCHA 4"" MATERIAL MANGO PLASTICO CERDA NATURAL",,,0.208333333333333,0.208333333333333,,,Pza,1.9799,
001532,,,2.1.7,4,FABRICADOR 1RA,,,1,0.666666666666667,,,Horas,1.6425,13.14
000307,,,2.1.7,4,AYUDANTE,,,2,1.33333333333333,,,Horas,1.19125,9.53
003014,,,2.1.7,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.166666666666667,,,Horas,2.49625,19.97
000767,,,2.1.7,4,CAPATAZ,,,1,0.666666666666667,,,Horas,2.2075,17.66
002998,,,2.1.7,4,SOLDADOR DE 1ERA,,,1,0.666666666666667,,,Horas,1.56875,12.55
004570,,,2.1.7,5,EXTENSION ELECTRICA-ESTANDAR,,,1,0.666666666666667,,,Horas,0.17125,1.37
004746,,,2.1.7,5,KIT DE HERRAMIENTAS MENORES,,,1,0.666666666666667,,,Horas,0.2625,2.1
007981,,,2.1.7,5,CARRETILLA DE 2 RUEDAS (CARRUCHA),,,1,0.666666666666667,,,Horas,0.325,2.6
004602,,,2.1.7,5,SOLDADORA ELECTRICA-CD/DC 250,,,0.5,0.333333333333333,,,Horas,5.125,41
004552,,,2.1.7,5,COMPRESOR DE AIRE- ELECTRICO,,,0.25,0.166666666666667,,,Horas,0.75,6
004557,,,2.1.7,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,0.666666666666667,,,Horas,0.995,7.96
004558,,,2.1.7,5,EQUIPO DE PINTURA ESTÁNDAR BAJA-PISTOLA DE CARGA POR SU,,,0.25,0.166666666666667,,,Horas,2,16
004562,,,2.1.7,5,ESMERIL 7´´-VARIOS,,,1,0.666666666666667,,,Horas,0.51125,4.09
2.1.8,,,2.1,2,"CORTE DE LAMINA DEL LADO OPUESTO EN LA SUCCION DE LAS BOMBAS, SEGÚN PLANO SUMINISTRADO POR CEPSA.",,,,158,316,8,KG,,
011550,,,2.1.8,3,CILINDRO DE OXIGENO OXIROGA (CIL),,,3.1645569620253E-03,3.1645569620253E-03,,,CIL,37.2873,
001298,,,2.1.8,3,DISCO DE CORTE 7 PLG EXTRAFINO  ACERO,,,1.89873417721519E-02,1.89873417721519E-02,,,Pza,1.6496,
001329,,,2.1.8,3,DISCO DESBASTE DIAMETRO 7 PULGADAS METAL,,,6.3291139240506E-03,6.3291139240506E-03,,,Pza,3.4724,
001714,,,2.1.8,3,GAS PROPANO (RECARGA),,,2.84810126582278E-02,2.84810126582278E-02,,,kg,0.5,
001532,,,2.1.8,4,FABRICADOR 1RA,,,1,2.53164556962025E-02,,,Horas,1.6425,13.14
000307,,,2.1.8,4,AYUDANTE,,,2,5.06329113924051E-02,,,Horas,1.19125,9.53
003014,,,2.1.8,4,SUPERVISOR DE SEGURIDAD,,,0.25,6.32911392405063E-03,,,Horas,2.49625,19.97
000767,,,2.1.8,4,CAPATAZ,,,1,2.53164556962025E-02,,,Horas,2.2075,17.66
004570,,,2.1.8,5,EXTENSION ELECTRICA-ESTANDAR,,,1,2.53164556962025E-02,,,Horas,0.17125,1.37
004729,,,2.1.8,5,FORMALETAS PARA ANDAMIO,,,1,2.53164556962025E-02,,,Horas,0.0625,0.5
004746,,,2.1.8,5,KIT DE HERRAMIENTAS MENORES,,,1,2.53164556962025E-02,,,Horas,0.2625,2.1
004757,,,2.1.8,5,CUERPO DE ANDAMIO,,,1,2.53164556962025E-02,,,Horas,0.1875,1.5
004557,,,2.1.8,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,2.53164556962025E-02,,,Horas,0.995,7.96
004562,,,2.1.8,5,ESMERIL 7´´-VARIOS,,,1,2.53164556962025E-02,,,Horas,0.51125,4.09
2.1.9,,,2.1,2,"S/T/I DE ESTRUCTURA DE SOPORTE DEL TANQUE DE MIEL TERCERA, CONSTRUIDA EN VIGAS IPN 160 EN ACERO AL CARBONO, SEGÚN PLANO SUMINISTRADO POR CEPSA. INCLUYE S/T/A DE FONDO ANTICORROSIVO Y PINTURA ESMALTE COLOR VERDE PALMAR A LA SUPERFICIE DE LAS VIGAS.",,,,352,140.8,8,KG,,
011550,,,2.1.9,3,CILINDRO DE OXIGENO OXIROGA (CIL),,,2.8409090909091E-03,2.8409090909091E-03,,,CIL,37.2873,
001298,,,2.1.9,3,DISCO DE CORTE 7 PLG EXTRAFINO  ACERO,,,1.42045454545455E-02,1.42045454545455E-02,,,Pza,1.6496,
001329,,,2.1.9,3,DISCO DESBASTE DIAMETRO 7 PULGADAS METAL,,,8.5227272727273E-03,8.5227272727273E-03,,,Pza,3.4724,
001358,,,2.1.9,3,ELECTRODO E 7018 ARCO ELEC PARA AC DIAM 1/8 X L 350 MM ,,,2.27272727272727E-02,2.27272727272727E-02,,,kg,4.0267,
001681,,,2.1.9,3,FONDO ANTICORROSIVO GRIS,,,7.10227272727273E-04,7.10227272727273E-04,,,galon,39.9432,
001714,,,2.1.9,3,GAS PROPANO (RECARGA),,,1.27840909090909E-02,1.27840909090909E-02,,,kg,0.5,
013916,,,2.1.9,3,PINTURA ESMALTE ALQUIDICO COLOR MARRON TIERRA RAL 8028,,,1.4204545454545E-03,1.4204545454545E-03,,,galon,57.75,
003197,,,2.1.9,3,THINNER ACRILICO,,,1.4204545454545E-03,1.4204545454545E-03,,,galon,11.9233,
003989,,,2.1.9,3,VIGA AC SECCION IPN ALT 160 MM ALA 74 MM LONG 12 M MATE,,,4.2613636363636E-03,4.2613636363636E-03,,,Pza,330,
000546,,,2.1.9,3,"BROCHA 4"" MATERIAL MANGO PLASTICO CERDA NATURAL",,,5.6818181818182E-03,5.6818181818182E-03,,,Pza,1.9799,
