code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price,day_price
004658,,,5.2,5,SOLDADORA ELECTRICA-450 DC,,,1,1.33333333333333,,,Horas,5.125,41
004557,,,5.2,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,1.33333333333333,,,Horas,0.995,7.96
004561,,,5.2,5,ESMERIL  4.1/2´´-VARIOS,,,1,1.33333333333333,,,Horas,0.34375,2.75
6,,,,1,NIVEL 5,,,,,,,,,
6.1,,,6,2,"DESACOPLE Y DESMONTAJE DE CABEZOTE SUPERIOR (CHUMACERAS, EJE, SPROKET, REDUCTOR, MOTOR)",,,,1,0.25,8,UNIDAD,,
000307,,,6.1,4,AYUDANTE,,,2,64,,,Horas,1.19125,9.53
003014,,,6.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,8,,,Horas,2.49625,19.97
000767,,,6.1,4,CAPATAZ,,,0.5,16,,,Horas,2.2075,17.66
002217,,,6.1,4,MECANICO 1RA,,,2,64,,,Horas,1.6425,13.14
002291,,,6.1,4,MONTADOR,,,2,64,,,Horas,1.6425,13.14
008264,,,6.1,5,JUEGO DE DADOS CUD 1/2 PULG 13 PZA,,,1,32,,,Horas,0.25,2
015788,,,6.1,5,JUEGO LLAVES COMBINADA COMBO MM/PULG 20PZA,,,1,32,,,Horas,0.125,1
004651,,,6.1,5,SEÑORITA-CADENA 2TON,,,2,64,,,Horas,0.425,3.4
004653,,,6.1,5,SEÑORITA-RATCHET 1.1/2TON,,,1,32,,,Horas,0.2825,2.26
004658,,,6.1,5,SOLDADORA ELECTRICA-450 DC,,,1,32,,,Horas,5.125,41
004557,,,6.1,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,32,,,Horas,0.995,7.96
013851,,,6.1,5,ESLINGA DE CARGA 3'' X 6M NILON,,,2,64,,,Horas,0.25,2
6.2,,,6,2,CORTE Y DESMONTAJE DE LAMINAS DE NORAL Y PERILES ASOCIADOS A PANTALLAS Y TECHO,,,,76,30,8,M2,,
001299,,,6.2,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,8.19672131147541E-02,8.19672131147541E-02,,,Pza,1.1513,
014435,,,6.2,3,MECATE DE 5/8 MATERIAL POLIPROPILENO (PRESENTACION EN M,,,1.63934426229508,1.63934426229508,,,m,0.85,
000307,,,6.2,4,AYUDANTE,,,2,0.533333333333333,,,Horas,1.19125,9.53
003014,,,6.2,4,SUPERVISOR DE SEGURIDAD,,,0.25,6.66666666666667E-02,,,Horas,2.49625,19.97
000767,,,6.2,4,CAPATAZ,,,0.5,0.133333333333333,,,Horas,2.2075,17.66
002291,,,6.2,4,MONTADOR,,,2,0.533333333333333,,,Horas,1.6425,13.14
015788,,,6.2,5,JUEGO LLAVES COMBINADA COMBO MM/PULG 20PZA,,,1,0.266666666666667,,,Horas,0.125,1
004561,,,6.2,5,ESMERIL  4.1/2´´-VARIOS,,,1,0.266666666666667,,,Horas,0.34375,2.75
6.3,,,6,2,CORTE Y DESMONTAJE DE PERFILES IPN PARA FACILIDADES DURANTE MANIOBRA,,,,1200,300,8,KG,,
011550,,,6.3,3,CILINDRO DE OXIGENO OXIROGA (CIL),,,0.0025,0.0025,,,CIL,37.2873,
001299,,,6.3,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,8.3333333333333E-03,8.3333333333333E-03,,,Pza,1.1513,
001714,,,6.3,3,GAS PROPANO (RECARGA),,,0.015,0.015,,,KG,0.3496,
014435,,,6.3,3,MECATE DE 5/8 MATERIAL POLIPROPILENO (PRESENTACION EN M,,,4.16666666666667E-02,4.16666666666667E-02,,,m,0.85,
001532,,,6.3,4,FABRICADOR 1RA,,,2,5.33333333333333E-02,,,Horas,1.6425,13.14
000307,,,6.3,4,AYUDANTE,,,2,5.33333333333333E-02,,,Horas,1.19125,9.53
003014,,,6.3,4,SUPERVISOR DE SEGURIDAD,,,0.25,6.66666666666667E-03,,,Horas,2.49625,19.97
000767,,,6.3,4,CAPATAZ,,,0.5,1.33333333333333E-02,,,Horas,2.2075,17.66
004651,,,6.3,5,SEÑORITA-CADENA 2TON,,,2,5.33333333333333E-02,,,Horas,0.425,3.4
004557,,,6.3,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,2.66666666666667E-02,,,Horas,0.995,7.96
004561,,,6.3,5,ESMERIL  4.1/2´´-VARIOS,,,1,2.66666666666667E-02,,,Horas,0.34375,2.75
6.4,,,6,2,CORTE Y DESMONTAJE DE PLATAFORMA PARA FACILIDADES DURANTE LA MANIOBRA (INCLUYE INSTALACIÒN DE BARANDAS PARA CERRAMIENTOS POR SEGURIDAD),,,,43.6,6,8,M2,,
011550,,,6.4,3,CILINDRO DE OXIGENO OXIROGA (CIL),,,0.138888888888889,0.138888888888889,,,CIL,37.2873,
001299,,,6.4,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,0.277777777777778,0.277777777777778,,,Pza,1.1513,
001714,,,6.4,3,GAS PROPANO (RECARGA),,,0.625,0.625,,,KG,0.3496,
014435,,,6.4,3,MECATE DE 5/8 MATERIAL POLIPROPILENO (PRESENTACION EN M,,,3.47222222222222,3.47222222222222,,,m,0.85,
001532,,,6.4,4,FABRICADOR 1RA,,,2,2.66666666666667,,,Horas,1.6425,13.14
000307,,,6.4,4,AYUDANTE,,,2,2.66666666666667,,,Horas,1.19125,9.53
003014,,,6.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.333333333333333,,,Horas,2.49625,19.97
000767,,,6.4,4,CAPATAZ,,,0.5,0.666666666666667,,,Horas,2.2075,17.66
008135,,,6.4,5,SEÑORITA DE CADENA 1 1/2 TON,,,2,2.66666666666667,,,Horas,0.3125,2.5
004658,,,6.4,5,SOLDADORA ELECTRICA-450 DC,,,1,1.33333333333333,,,Horas,5.125,41
004557,,,6.4,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,1.33333333333333,,,Horas,0.995,7.96
004561,,,6.4,5,ESMERIL  4.1/2´´-VARIOS,,,1,1.33333333333333,,,Horas,0.34375,2.75
7,,,,1,DESMONTAJE DE ELEMENTOS DEL EQUIPO,,,,,,,,,
7.1,,,7,2,DESMONTAJE DE AISLAMIENTO TERMICO DEL EQUIPO,,,,105,33,8,M2,,
001299,,,7.1,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,3.80952380952381E-02,3.80952380952381E-02,,,Pza,1.1513,
000397,,,7.1,3,BOLSAS DE 200LTS UNIDAD,,,9.52380952380952E-02,9.52380952380952E-02,,,Pza,0.2037,
000307,,,7.1,4,AYUDANTE,,,2,0.484848484848485,,,Horas,1.19125,9.53
003014,,,7.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,6.06060606060606E-02,,,Horas,2.49625,19.97
000767,,,7.1,4,CAPATAZ,,,0.5,0.121212121212121,,,Horas,2.2075,17.66
000112,,,7.1,4,AISLADOR,,,2,0.484848484848485,,,Horas,1.56875,12.55
004570,,,7.1,5,EXTENSION ELECTRICA-ESTANDAR,,,1,0.242424242424242,,,Horas,0.17125,1.37
008137,,,7.1,5,TIJERA PARA METAL,,,1,0.242424242424242,,,Horas,0.0225,0.18
004561,,,7.1,5,ESMERIL  4.1/2´´-VARIOS,,,1,0.242424242424242,,,Horas,0.34375,2.75
7.3,,,7,2,DESMONTAJE DE PALETAS INTERNAS DE CADA ETAPA PARA DISMINUIR PESO,,,,8,2,8,PZA,,
001299,,,7.3,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,0.75,0.75,,,Pza,1.1513,
000307,,,7.3,4,AYUDANTE,,,1,4,,,Horas,1.19125,9.53
003014,,,7.3,4,SUPERVISOR DE SEGURIDAD,,,0.25,1,,,Horas,2.49625,19.97
000767,,,7.3,4,CAPATAZ,,,0.5,2,,,Horas,2.2075,17.66
002217,,,7.3,4,MECANICO 1RA,,,1,4,,,Horas,1.6425,13.14
004570,,,7.3,5,EXTENSION ELECTRICA-ESTANDAR,,,1,4,,,Horas,0.17125,1.37
