code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price,day_price
3,,,,1,"LEVANTAMIENTO TOPOGRÁFICO DE 170 M2 PARA NIVELES DE DRENAJE DE SISTEMA DE RECOLECCIÓN Y DESCARGA DE AGUAS DE LLUVIA DE PATIO CENTRAL DE BATERÍA DE SILOS
DE ALMACENAMIENTO DE FRIJOL DE SOJA.INCLUYE; PLANIMETRIA, ALTIMETRIA, TOPOGRAFIA Y MODIFICADA.",,,,,,,,,
002998,,,5.10,4,SOLDADOR DE 1ERA,,,0.5,6.66666666666667E-02,,,Horas,1.56875,12.55
011960,,,5.10,5,EXTENSION ELECTRICA 220V,,,2,0.266666666666667,,,Horas,0.29375,2.35
004570,,,5.10,5,EXTENSION ELECTRICA-ESTANDAR,,,2,0.266666666666667,,,Horas,0.17125,1.37
004658,,,5.10,5,SOLDADORA ELECTRICA-450 DC,,,1,0.133333333333333,,,Horas,5.125,41
004561,,,5.10,5,ESMERIL  4.1/2´´-VARIOS,,,1,0.133333333333333,,,Horas,0.34375,2.75
5.11,,,5,2,"SUMINISTRO, PREPARACION Y COLOCACION DE ACERO DE REFUERZO Fy 4200 kgf/cm2, UTILIZANDO MALLA ELECTROSOLDADA PARA LOSA DE PISO",,,,14,28,8,KG,,
000120,,,5.11,3,ALAMBRE LISO CAL 17 (kg),,,3.57142857142857E-02,3.57142857142857E-02,,,kg,2.3338,
002126,,,5.11,3,MALLA TRUCKSON 6 X 6 X 100 m (Rollo),,,1.78571428571429E-02,1.78571428571429E-02,,,Rollo,98.2443,
000307,,,5.11,4,AYUDANTE,,,3,0.857142857142857,,,Horas,1.19125,9.53
000125,,,5.11,4,ALBAÑIL DE 1a,,,1,0.285714285714286,,,Horas,1.56875,12.55
003014,,,5.11,4,SUPERVISOR DE SEGURIDAD,,,0.25,7.14285714285714E-02,,,Horas,2.49625,19.97
000767,,,5.11,4,CAPATAZ,,,0.5,0.142857142857143,,,Horas,2.2075,17.66
004740,,,5.11,5,"TENAZA 8""",,,1,0.285714285714286,,,Horas,0.02375,0.19
008268,,,5.11,5,CINTA METRICA 8MTS,,,1,0.285714285714286,,,Horas,0.0625,0.5
013820,,,5.11,5,"CIZALLA MANUAL 24""",,,1,0.285714285714286,,,Horas,0.125,1
5.12,,,5,2,"SUMINISTRO TRANSPORTE DE CONCRETO VACIADO EN SITIO   DE fC= 250 KGF/CM2 A LOS 28 DIAS, EN  LOSA DE PISO.",,,,1.3,3,8,M3,,
000821,,,5.12,3,"CEMENTO GRIS (SACO DE 42,5 kg)",,,9.62962962962963,9.62962962962963,,,Saco,20,
008006,,,5.12,3,PIEDRA PICADA M3,,,0.666666666666667,0.666666666666667,,,M3,35,
007865,,,5.12,3,ARENA LAVADA M3,,,0.62962962962963,0.62962962962963,,,M3,35,
000307,,,5.12,4,AYUDANTE,,,3,8,,,Horas,1.19125,9.53
000125,,,5.12,4,ALBAÑIL DE 1a,,,1,2.66666666666667,,,Horas,1.56875,12.55
003014,,,5.12,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.666666666666667,,,Horas,2.49625,19.97
000767,,,5.12,4,CAPATAZ,,,0.5,1.33333333333333,,,Horas,2.2075,17.66
004741,,,5.12,5,PALA RECTANGULAR ALBAÑILERIA,,,4,10.6666666666667,,,Horas,0.11625,0.93
004736,,,5.12,5,CARRETILLA DE ALBAÑILERIA,,,1,2.66666666666667,,,Horas,0.15625,1.25
008479,,,5.12,5,CEPILLO DE ALBAÑILERIA,,,1,2.66666666666667,,,Horas,0.0625,0.5
008138,,,5.12,5,TOBO DE ALBAÑILERIA,,,2,5.33333333333333,,,Horas,0.01875,0.15
004728,,,5.12,5,TROMPO MEZCLADOR DE CONCRETO,,,1,2.66666666666667,,,Horas,4.375,35
004730,,,5.12,5,VIBRADOR DE CONCRETO CON MANGUERA,,,1,2.66666666666667,,,Horas,1.875,15
5.13,,,5,2,CARGA Y BOTE DE MATERIALES PROVENIENTES DE LA DEMOLICIÓN Y/O EXCAVACIÓN.,,,,16.5,16.5,8,M3,,
000307,,,5.13,4,AYUDANTE,,,4,1.93939393939394,,,Horas,1.19125,9.53
003014,,,5.13,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.121212121212121,,,Horas,2.49625,19.97
000767,,,5.13,4,CAPATAZ,,,0.5,0.242424242424242,,,Horas,2.2075,17.66
007963,,,5.13,5,BARRA DE ALBAÑILERIA,,,2,0.96969696969697,,,Horas,0.125,1
004741,,,5.13,5,PALA RECTANGULAR ALBAÑILERIA,,,4,1.93939393939394,,,Horas,0.11625,0.93
008054,,,5.13,5,PICO DE ALBAÑILERIA,,,1,0.484848484848485,,,Horas,0.0625,0.5
004736,,,5.13,5,CARRETILLA DE ALBAÑILERIA,,,1,0.484848484848485,,,Horas,0.15625,1.25
11,,,,1,"MANTENIMIENTO Y LIMPIEZA DE 44 M DE SUMIDEROS DE REJA EN ÁREA DE DESCARGA DE MATERIA PRIMA (FRIJOL DE SOJA) APROM=0,60, HPROM=0,70. INCLUYE:REPARACION DE REJILLAS, LIMPIEZA DE SEDIMENTOS, COLOCACIÓN DE MORTERO 1:2 PARA MEJORAMIENTO DE PENDIENTES E IMPERME",,,,,,,,,
11.1,,,11,2,REMOCIÓN / MONTAJE DE TAPAS DE REJAS EXISTENTES,,,,600,1200,8,KG,,
000307,,,11.1,4,AYUDANTE,,,4,2.66666666666667E-02,,,Horas,1.19125,9.53
003014,,,11.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,1.66666666666667E-03,,,Horas,2.49625,19.97
000767,,,11.1,4,CAPATAZ,,,0.5,3.33333333333333E-03,,,Horas,2.2075,17.66
011960,,,11.1,5,EXTENSION ELECTRICA 220V,,,2,1.33333333333333E-02,,,Horas,0.29375,2.35
004570,,,11.1,5,EXTENSION ELECTRICA-ESTANDAR,,,2,1.33333333333333E-02,,,Horas,0.17125,1.37
004658,,,11.1,5,SOLDADORA ELECTRICA-450 DC,,,1,6.66666666666667E-03,,,Horas,5.125,41
004561,,,11.1,5,ESMERIL  4.1/2´´-VARIOS,,,1,6.66666666666667E-03,,,Horas,0.34375,2.75
11.2,,,11,2,LIMPIEZA DE SEDIMENTOS EN SUMIDEROS EXISTENTES.,,,,1,2,8,UND,,
000307,,,11.2,4,AYUDANTE,,,4,16,,,Horas,1.19125,9.53
003014,,,11.2,4,SUPERVISOR DE SEGURIDAD,,,0.25,1,,,Horas,2.49625,19.97
000767,,,11.2,4,CAPATAZ,,,0.5,2,,,Horas,2.2075,17.66
007963,,,11.2,5,BARRA DE ALBAÑILERIA,,,2,8,,,Horas,0.125,1
004741,,,11.2,5,PALA RECTANGULAR ALBAÑILERIA,,,4,16,,,Horas,0.11625,0.93
008054,,,11.2,5,PICO DE ALBAÑILERIA,,,1,4,,,Horas,0.0625,0.5
004736,,,11.2,5,CARRETILLA DE ALBAÑILERIA,,,1,4,,,Horas,0.15625,1.25
11.3,,,11,2,"SUMISTRO, TRANSPORTE Y APLICACIÓN DE PUENTE ADHERENTE TIPO SIKA DUR 32",,,,5,20,8,M2,,
000307,,,11.3,4,AYUDANTE,,,4,1.6,,,Horas,1.19125,9.53
003014,,,11.3,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.1,,,Horas,2.49625,19.97
000767,,,11.3,4,CAPATAZ,,,0.5,0.2,,,Horas,2.2075,17.66
11.4,,,11,2,"SUMISTRO, TRANSPORTE Y APLICACIÓN DE MORTERO DE CEMENTO PARA CORRECION DE PENDIENTES.",,,,0.5,0.667,8,M3,,
000307,,,11.4,4,AYUDANTE,,,3,35.9820092270135,,,Horas,1.19125,9.53
000125,,,11.4,4,ALBAÑIL DE 1a,,,1,11.9940030756712,,,Horas,1.56875,12.55
003014,,,11.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,2.9985007689178,,,Horas,2.49625,19.97
000767,,,11.4,4,CAPATAZ,,,0.5,5.99700153783559,,,Horas,2.2075,17.66
007963,,,11.4,5,BARRA DE ALBAÑILERIA,,,2,23.9880061513424,,,Horas,0.125,1
004741,,,11.4,5,PALA RECTANGULAR ALBAÑILERIA,,,4,47.9760123026847,,,Horas,0.11625,0.93
008054,,,11.4,5,PICO DE ALBAÑILERIA,,,1,11.9940030756712,,,Horas,0.0625,0.5
004736,,,11.4,5,CARRETILLA DE ALBAÑILERIA,,,1,11.9940030756712,,,Horas,0.15625,1.25
17,,,,1,"RESTAURACIÓN DE LÁMINAS TRAPEZOIDALES Y COLOCACIÓN DE IMPERMEABILIZANTE EN TORNILLERÍA DE 70 M2 DE CUBIERTA DE TECHO Y ALEROS EN ÁREA DE PRE-LIMPIADORAS Y FOSA DE ELEVADOR DE TOLVA DE RECEPCIÓN DE FRIJOL DE SOJA.
INCLUYE DESINTALACION DE MEZZANINA INTERN",,,,,,,,,
17.1,,,17,2,"DESMONTAJE SIN RECUPREACIÓN DE PLATAFORMAS Y ESCALERAS DE ACCESO A MOTOR DE ELEVADOR N 1, CONFORMADA POR LAMINAS ESTRIADAS Y PERFILES ESTRUCTURALES.",,,,475,600,8,KG,,
001532,,,17.1,4,FABRICADOR 1RA,,,2,2.66666666666667E-02,,,Horas,1.6425,13.14
000307,,,17.1,4,AYUDANTE,,,2,2.66666666666667E-02,,,Horas,1.19125,9.53
003014,,,17.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33333333333333E-03,,,Horas,2.49625,19.97
000767,,,17.1,4,CAPATAZ,,,0.5,6.66666666666667E-03,,,Horas,2.2075,17.66
004570,,,17.1,5,EXTENSION ELECTRICA-ESTANDAR,,,2,2.66666666666667E-02,,,Horas,0.17125,1.37
004557,,,17.1,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,2,2.66666666666667E-02,,,Horas,0.995,7.96
004561,,,17.1,5,ESMERIL  4.1/2´´-VARIOS,,,2,2.66666666666667E-02,,,Horas,0.34375,2.75
17.2,,,17,2,"DESMONTAJE SIN RECUPREACIÓN DE CUBIERTA DE TECHO EN ACERO CONFORMADA POR LÁMINAS Y PERFILES METÁLICOS.
FOSA DE ELEVADOR #1",,,,1550,600,8,KG,,
001532,,,17.2,4,FABRICADOR 1RA,,,2,2.66666666666667E-02,,,Horas,1.6425,13.14
000307,,,17.2,4,AYUDANTE,,,2,2.66666666666667E-02,,,Horas,1.19125,9.53
003014,,,17.2,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33333333333333E-03,,,Horas,2.49625,19.97
000767,,,17.2,4,CAPATAZ,,,0.5,6.66666666666667E-03,,,Horas,2.2075,17.66
004570,,,17.2,5,EXTENSION ELECTRICA-ESTANDAR,,,2,2.66666666666667E-02,,,Horas,0.17125,1.37
004557,,,17.2,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,2,2.66666666666667E-02,,,Horas,0.995,7.96
004561,,,17.2,5,ESMERIL  4.1/2´´-VARIOS,,,2,2.66666666666667E-02,,,Horas,0.34375,2.75
17.3,,,17,2,"REMOCION DE CUBIERTA DE TECHO DE LAMINAS METÁLICAS.
ALERO ESTE DE AREA PRELIMPIADORAS.",,,,17.3,80,8,M2,,
000307,,,17.3,4,AYUDANTE,,,4,0.4,,,Horas,1.19125,9.53
003014,,,17.3,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.025,,,Horas,2.49625,19.97
