code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price,day_price
008044,,,A.13,5,LLAVE PARA TUBO 36 PULG,,,2,2.66666666666667,,,Horas,0.0875,0.7
004731,,,A.13,5,MANDARRIA 2KG,,,1,1.33333333333333,,,Horas,0.03125,0.25
007981,,,A.13,5,CARRETILLA DE 2 RUEDAS (CARRUCHA),,,1,1.33333333333333,,,Horas,0.325,2.6
A.14,,,A,2,APOYO EN EJECUCIÓN DE TENSIONADO DE LOS PERNOS DE FIJACION DEL REDUCTOR PLANETARIO (SUMINISTRO DE PERSONAL COMO APOYO),,,,1,0.333,8,UNIDAD,,
015246,,,A.14,4,AYUDANTE,,,3,72.0720711432439,,,Horas,1.19125,9.53
003014,,,A.14,4,SUPERVISOR DE SEGURIDAD,,,0.25,6.00600592860366,,,Horas,2.49625,19.97
000767,,,A.14,4,CAPATAZ,,,0.5,12.0120118572073,,,Horas,2.2075,17.66
004746,,,A.14,5,KIT DE HERRAMIENTAS MENORES,,,1,24.0240237144146,,,Horas,0.2625,2.1
A.15,,,A,2,MONTAJE DE TACOS DE FIJACION DEL REDUTOR PLANETARIO EN LA TRANSMISION DEL MOLINO N° 5,,,,8,8,8,PZA,,
001532,,,A.15,4,FABRICADOR 1RA,,,1,1,,,Horas,1.6425,13.14
015246,,,A.15,4,AYUDANTE,,,1,1,,,Horas,1.19125,9.53
003014,,,A.15,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.25,,,Horas,2.49625,19.97
000767,,,A.15,4,CAPATAZ,,,0.5,0.5,,,Horas,2.2075,17.66
002998,,,A.15,4,SOLDADOR DE 1ERA,,,1,1,,,Horas,1.56875,12.55
004570,,,A.15,5,EXTENSION ELECTRICA-ESTANDAR,,,1,1,,,Horas,0.17125,1.37
004746,,,A.15,5,KIT DE HERRAMIENTAS MENORES,,,1,1,,,Horas,0.2625,2.1
004731,,,A.15,5,MANDARRIA 2KG,,,1,1,,,Horas,0.03125,0.25
004544,,,A.15,5,CARETA FACIAL-ESTANDAR,,,1,1,,,Horas,0.125,1
007981,,,A.15,5,CARRETILLA DE 2 RUEDAS (CARRUCHA),,,1,1,,,Horas,0.325,2.6
004658,,,A.15,5,SOLDADORA ELECTRICA-450 DC,,,1,1,,,Horas,5.125,41
004557,,,A.15,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,1,,,Horas,0.995,7.96
004561,,,A.15,5,ESMERIL  4.1/2´´-VARIOS,,,1,1,,,Horas,0.34375,2.75
004562,,,A.15,5,ESMERIL 7´´-VARIOS,,,1,1,,,Horas,0.51125,4.09
A.16,,,A,2,MONTAJE DE TACOS DE FIJACION DEL MOTOR ELECTICO EN LA TRANSMISION DEL MOLINO N° 5,,,,8,8,8,PZA,,
001532,,,A.16,4,FABRICADOR 1RA,,,1,1,,,Horas,1.6425,13.14
015246,,,A.16,4,AYUDANTE,,,1,1,,,Horas,1.19125,9.53
003014,,,A.16,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.25,,,Horas,2.49625,19.97
000767,,,A.16,4,CAPATAZ,,,0.5,0.5,,,Horas,2.2075,17.66
002998,,,A.16,4,SOLDADOR DE 1ERA,,,1,1,,,Horas,1.56875,12.55
004570,,,A.16,5,EXTENSION ELECTRICA-ESTANDAR,,,1,1,,,Horas,0.17125,1.37
004746,,,A.16,5,KIT DE HERRAMIENTAS MENORES,,,1,1,,,Horas,0.2625,2.1
004731,,,A.16,5,MANDARRIA 2KG,,,1,1,,,Horas,0.03125,0.25
004544,,,A.16,5,CARETA FACIAL-ESTANDAR,,,1,1,,,Horas,0.125,1
007981,,,A.16,5,CARRETILLA DE 2 RUEDAS (CARRUCHA),,,1,1,,,Horas,0.325,2.6
004658,,,A.16,5,SOLDADORA ELECTRICA-450 DC,,,1,1,,,Horas,5.125,41
004557,,,A.16,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,1,,,Horas,0.995,7.96
004561,,,A.16,5,ESMERIL  4.1/2´´-VARIOS,,,1,1,,,Horas,0.34375,2.75
004562,,,A.16,5,ESMERIL 7´´-VARIOS,,,1,1,,,Horas,0.51125,4.09
A.17,,,A,2,FABRICACION Y MONTAJE DE UN (01) GUARDERA PARA ACPLE ENTRE EL MOTOR Y EL REDUCTOR DEL MOLINO 5 ,,,,1,0.25,8,PZA,,
001681,,,A.17,3,FONDO ANTICORROSIVO GRIS,,,1,1,,,galon,39.9432,
003197,,,A.17,3,THINNER ACRILICO,,,1,1,,,galon,11.9233,
000544,,,A.17,3,"BROCHA 2"" MATERIAL MANGO PLASTICO CERDA NATURAL",,,1,1,,,Pza,0.8003,
001532,,,A.17,4,FABRICADOR 1RA,,,1,32,,,Horas,1.6425,13.14
015246,,,A.17,4,AYUDANTE,,,1,32,,,Horas,1.19125,9.53
003014,,,A.17,4,SUPERVISOR DE SEGURIDAD,,,0.25,8,,,Horas,2.49625,19.97
000767,,,A.17,4,CAPATAZ,,,0.5,16,,,Horas,2.2075,17.66
002998,,,A.17,4,SOLDADOR DE 1ERA,,,1,32,,,Horas,1.56875,12.55
004570,,,A.17,5,EXTENSION ELECTRICA-ESTANDAR,,,1,32,,,Horas,0.17125,1.37
004746,,,A.17,5,KIT DE HERRAMIENTAS MENORES,,,1,32,,,Horas,0.2625,2.1
004731,,,A.17,5,MANDARRIA 2KG,,,1,32,,,Horas,0.03125,0.25
004544,,,A.17,5,CARETA FACIAL-ESTANDAR,,,1,32,,,Horas,0.125,1
007981,,,A.17,5,CARRETILLA DE 2 RUEDAS (CARRUCHA),,,1,32,,,Horas,0.325,2.6
004658,,,A.17,5,SOLDADORA ELECTRICA-450 DC,,,1,32,,,Horas,5.125,41
004557,,,A.17,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,32,,,Horas,0.995,7.96
004561,,,A.17,5,ESMERIL  4.1/2´´-VARIOS,,,1,32,,,Horas,0.34375,2.75
004562,,,A.17,5,ESMERIL 7´´-VARIOS,,,1,32,,,Horas,0.51125,4.09
A.18,,,A,2,MONTAJE DE UN (01) SISTEMA DE LUBRICACION DEL REDUCTOR PLANETARIO,,,,1,0.45,8,UNIDAD,,
001532,,,A.18,4,FABRICADOR 1RA,,,1,17.7777782487281,,,Horas,1.6425,13.14
015246,,,A.18,4,AYUDANTE,,,1,17.7777782487281,,,Horas,1.19125,9.53
003014,,,A.18,4,SUPERVISOR DE SEGURIDAD,,,0.25,4.44444456218202,,,Horas,2.49625,19.97
000767,,,A.18,4,CAPATAZ,,,0.5,8.88888912436403,,,Horas,2.2075,17.66
002998,,,A.18,4,SOLDADOR DE 1ERA,,,1,17.7777782487281,,,Horas,1.56875,12.55
004570,,,A.18,5,EXTENSION ELECTRICA-ESTANDAR,,,1,17.7777782487281,,,Horas,0.17125,1.37
004746,,,A.18,5,KIT DE HERRAMIENTAS MENORES,,,1,17.7777782487281,,,Horas,0.2625,2.1
004731,,,A.18,5,MANDARRIA 2KG,,,1,17.7777782487281,,,Horas,0.03125,0.25
004544,,,A.18,5,CARETA FACIAL-ESTANDAR,,,1,17.7777782487281,,,Horas,0.125,1
007981,,,A.18,5,CARRETILLA DE 2 RUEDAS (CARRUCHA),,,1,17.7777782487281,,,Horas,0.325,2.6
004602,,,A.18,5,SOLDADORA ELECTRICA-CD/DC 250,,,1,17.7777782487281,,,Horas,5.125,41
